id;sku;dealer_price;available_stock
95605;D-233766;;0
95608;D-233767;;0
95611;D-233768;;0
95614;D-233769;11.19;1
95617;D-233858;14.17;1
95622;D-233859;;0
95627;D-233860;;0
95632;D-233861;;0
95637;D-233862;17.90;1
95641;D-233863;17.90;2
95645;D-233864;17.90;1
95649;D-233865;17.90;1
95653;D-233890;;0
95658;D-233891;;0
95663;D-233892;;0
95668;D-233893;;0
95673;D-233894;;0
95677;D-233895;;0
95681;D-233896;;0
95685;D-233897;;0
95689;D-233958;;0
95692;D-233959;;0
95695;D-233960;;0
95698;D-233961;;0
95701;D-233650;10.44;1
95711;D-233652;;0
95721;D-233662;;0
95731;D-233664;;0
95736;D-233665;9.18;1
95741;D-233746;;0
95746;D-233747;;0
95751;D-233748;;0
95756;D-233749;;0
95761;D-233758;;0
95766;D-233759;;0
95771;D-233760;;0
95776;D-233761;;0
95781;D-233842;;0
95786;D-233843;;0
95791;D-233844;;0
95796;D-233845;;0
95801;D-233854;;0
95806;D-233855;;0
95811;D-233856;;0
95816;D-233857;;0
95821;D-233874;;0
95826;D-233875;;0
95831;D-233876;;0
95836;D-233877;;0
95841;D-233886;;0
95846;D-233887;;0
95851;D-233888;;0
95856;D-233889;;0
95861;D-233938;9.70;1
95867;D-233939;;0
95873;D-233940;;0
95879;D-233941;9.70;1
95885;D-233950;;0
95891;D-233951;;0
95897;D-233952;8.95;1
95903;D-233953;8.95;2
95919;D-233648;;0
95924;D-233649;;0
95949;D-233742;;0
95955;D-233743;;0
95961;D-233744;;0
95967;D-233745;7.16;1
95973;D-233750;;0
95978;D-233751;;0
95983;D-233752;;0
95988;D-233753;;0
95993;D-233838;;0
95998;D-233839;;0
96003;D-233840;;0
96008;D-233841;;0
96013;D-233846;;0
96018;D-233847;;0
96023;D-233848;;0
96028;D-233849;;0
96033;D-233870;;0
96038;D-233871;;0
96043;D-233872;;0
96048;D-233873;;0
96053;D-233878;;0
96058;D-233879;;0
96063;D-233880;;0
96068;D-233881;;0
96073;D-233934;;0
96078;D-233935;;0
96083;D-233936;;0
96088;D-233937;;0
96093;D-233942;;0
96098;D-233943;;0
96103;D-233944;;0
96108;D-233945;;0
96113;D-233642;8.20;1
96123;D-233644;;0
96153;D-233738;;0
96158;D-233739;;0
96163;D-233740;;0
96168;D-233741;;0
96173;D-233754;;0
96178;D-233755;;0
96183;D-233756;;0
96188;D-233757;;0
96189;D-233834;7.46;1
96194;D-233835;;0
96199;D-233836;;0
96204;D-233837;;0
96209;D-233850;;0
96214;D-233851;;0
96219;D-233852;;0
96224;D-233853;;0
96229;D-233866;;0
96234;D-233867;;0
96239;D-233868;;0
96244;D-233869;5.97;1
96249;D-233882;;0
96254;D-233883;;0
96259;D-233884;;0
96264;D-233885;;0
96314;D-233684;;0
96319;D-233683;;0
96324;D-233682;9.40;1
96329;D-233685;;0
96334;D-233696;7.46;1
96339;D-233695;;0
96344;D-233694;;0
96349;D-233697;;0
96354;D-233680;7.46;1
96359;D-233679;;0
96364;D-233678;7.46;1
96369;D-233681;7.46;1
96374;D-233688;;0
96378;D-233687;;0
96382;D-233686;;0
96386;D-233689;;0
96390;D-233676;6.71;1
96395;D-233675;;0
96400;D-233674;6.71;1
96405;D-233677;;0
96410;D-233692;;0
96415;D-233691;;0
96420;D-233690;;0
96425;D-233693;;0
96430;D-233704;;0
96435;D-233703;;0
96440;D-233702;16.41;1
96445;D-233705;16.41;1
96450;D-233700;13.42;1
96455;D-233699;;0
96460;D-233698;13.42;2
96465;D-233701;13.42;2
96470;D-233716;9.40;1
96475;D-233715;;0
96480;D-233714;9.40;1
96485;D-233717;;0
96490;D-233728;;0
96495;D-233727;;0
96500;D-233726;;0
96505;D-233729;;0
96510;D-233712;;0
96515;D-233711;;0
96520;D-233710;;0
96525;D-233713;;0
96530;D-233720;;0
96535;D-233719;;0
96540;D-233718;;0
96545;D-233721;;0
96550;D-233708;;0
96555;D-233707;;0
96560;D-233706;;0
96565;D-233709;6.71;1
96570;D-233724;;0
96575;D-233723;;0
96580;D-233722;;0
96585;D-233725;;0
96590;D-233736;16.41;1
96594;D-233735;16.41;1
96598;D-233734;16.41;1
96602;D-233737;16.41;2
96606;D-233732;13.42;2
96611;D-233731;;0
96616;D-233730;13.42;2
96621;D-233733;13.42;2
96626;D-233791;;0
96631;D-233790;8.95;2
96636;D-233793;;0
96641;D-233780;;0
96646;D-233779;;0
96651;D-233778;9.70;1
96656;D-233781;;0
96661;D-233792;;0
96666;D-233776;;0
96671;D-233775;;0
96676;D-233774;8.95;1
96681;D-233777;8.95;1
96686;D-233784;;0
96691;D-233783;;0
96696;D-233782;;0
96701;D-233785;;0
96706;D-233772;;0
96711;D-233771;;0
96716;D-233770;;0
96721;D-233773;8.20;1
96726;D-233788;;0
96731;D-233787;;0
96736;D-233786;;0
96741;D-233789;;0
96746;D-233800;;0
96750;D-233799;14.92;1
96754;D-233798;;0
96758;D-233801;14.92;1
96762;D-233796;;0
96767;D-233795;;0
96772;D-233794;10.44;1
96777;D-233797;10.44;2
96782;D-233812;;0
96787;D-233811;;0
96792;D-233810;9.40;1
96797;D-233813;9.40;2
96802;D-233824;7.46;1
96807;D-233823;;0
96812;D-233822;;0
96817;D-233825;7.46;2
96822;D-233808;7.46;1
96827;D-233807;;0
96832;D-233806;7.46;1
96837;D-233809;7.46;2
96842;D-233816;;0
96847;D-233815;;0
96852;D-233814;;0
96857;D-233817;;0
96862;D-233804;;0
96867;D-233803;;0
96872;D-233802;;0
96877;D-233805;6.71;1
96882;D-233820;;0
96887;D-233819;;0
96892;D-233818;;0
96897;D-233821;;0
96902;D-233832;;0
96905;D-233831;16.41;1
96908;D-233830;16.41;1
96911;D-233833;;0
96914;D-233828;13.42;1
96919;D-233827;13.42;1
96924;D-233826;13.42;2
96929;D-233829;13.42;2
96934;D-233908;;0
96939;D-233907;;0
96944;D-233906;9.70;1
96949;D-233909;9.70;1
96954;D-233920;;0
96959;D-233919;;0
96964;D-233918;;0
96969;D-233921;8.95;2
96974;D-233904;;0
96984;D-233902;;0
96989;D-233905;;0
97014;D-233900;;0
97024;D-233898;8.20;1
97029;D-233901;8.20;1
97054;D-233928;;0
97058;D-233927;;0
97062;D-233926;14.92;1
97066;D-233929;14.92;1
97070;D-233924;10.44;1
97075;D-233923;10.44;1
97080;D-233922;10.44;1
97085;D-233925;10.44;2
97090;D-233932;;0
97095;D-233931;;0
97100;D-233930;8.20;1
97105;D-233933;;0
97110;D-233948;;0
97115;D-233947;;0
97120;D-233946;;0
97125;D-233949;;0
97130;D-233956;;0
97135;D-233955;;0
97140;D-233954;;0
97145;D-233957;;0
97150;D-234036;;0
97155;D-234035;;0
97160;D-234034;10.44;2
97165;D-234037;;0
97170;D-234048;;0
97175;D-234047;;0
97180;D-234046;;0
97185;D-234049;8.95;1
97190;D-234032;;0
97195;D-234031;;0
97200;D-234030;;0
97205;D-234033;;0
97210;D-234040;;0
97215;D-234039;;0
97220;D-234038;;0
97225;D-234041;;0
97230;D-234028;;0
97235;D-234027;;0
97240;D-234026;8.20;1
97245;D-234029;8.20;2
97250;D-234044;;0
97255;D-234043;;0
97260;D-234042;;0
97265;D-234045;;0
97270;D-234056;17.15;1
97273;D-234055;;0
97276;D-234054;17.15;2
97279;D-234057;17.15;1
97282;D-234052;13.42;1
97286;D-234051;;0
97290;D-234050;13.42;1
97294;D-234053;13.42;1
97298;D-234132;;0
97303;D-234131;;0
97308;D-234130;;0
97313;D-234133;;0
97318;D-234144;;0
97323;D-234143;;0
97328;D-234142;;0
97333;D-234145;;0
97338;D-234128;;0
97344;D-234127;;0
97350;D-234126;;0
97356;D-234129;;0
97362;D-234136;;0
97367;D-234135;;0
97372;D-234134;;0
97377;D-234137;;0
97382;D-234124;;0
97387;D-234123;;0
97392;D-234122;;0
97397;D-234125;;0
97402;D-234140;;0
97407;D-234139;;0
97412;D-234138;;0
97417;D-234141;;0
97422;D-234152;;0
97425;D-234151;;0
97428;D-234150;;0
97431;D-234153;;0
97434;D-234148;;0
97438;D-234147;;0
97442;D-234146;;0
97446;D-234149;;0
97579;D-232947;;0
97593;D-230090;4.24;32
97595;D-230097;5.98;50
97605;D-230098;4.26;50
97607;D-230099;4.94;21
97617;D-230357;4.55;50
97623;D-230358;;0
97633;D-230361;;0
97659;D-230066;2.10;50
97665;D-230076;;0
97675;D-231303;;0
97694;D-229909;;0
97698;D-230061;;0
97705;D-230078;;0
97717;D-230082;;0
97728;D-230085;;0
97732;D-230086;;0
97746;D-230110;5.12;50
97750;D-230354;6.24;50
97760;D-230355;5.12;48
97770;D-231304;13.39;26
97772;D-232955;6.35;50
97778;D-232956;;0
97784;D-232957;;0
97791;D-231899;8.26;20
97794;D-234706;;0
97798;D-234707;;0
97802;D-234708;;0
97806;D-234719;;0
97810;D-230052;;0
97823;D-230101;;0
97837;D-232035;;0
97840;D-232954;;0
97845;D-230148;;0
97850;D-230315;;0
97853;D-230316;2.85;32
97856;D-232676;;0
97860;D-230969;;0
97873;D-234750;;0
97878;D-232967;;0
97884;D-232953;;0
97892;D-229795;;0
97896;D-232678;;0
97899;D-232679;;0
97902;D-232680;;0
97905;D-232949;;0
97908;D-232966;;0
98105;D-233384;2.52;50
98113;D-211296;1.36;0
98119;D-231049;3.47;50
98124;D-233386;6.46;50
98135;D-233387;5.74;26
98146;D-233388;4.54;50
98156;D-233389;5.74;18
98167;D-231045;9.33;7
98172;D-231046;14.24;12
98177;D-231154;8.02;16
98184;D-231156;1.92;0
98190;D-219191;15.44;30
98200;D-219192;;0
98210;D-219199;8.02;12
98222;D-220375;8.26;8
98232;D-220435;8.62;13
98243;D-219435;7.66;16
98244;D-233011;18.31;12
98251;D-233014;21.69;23
98258;D-220383;2.04;50
98265;D-219650;3.35;50
98275;D-219480;;0
98286;D-219486;5.39;6
98295;D-197826;3.11;50
98304;D-199370;3.35;50
98315;D-199373;3.47;50
98326;D-203971;3.35;50
98336;D-211736;2.69;50
98346;D-219973;4.79;18
98354;D-219974;4.79;14
98361;D-220016;7.43;50
98370;D-220338;3.35;50
98379;D-233395;14.01;32
98391;D-233396;5.98;1
98397;D-233399;6.34;6
98408;D-234968;3.94;50
98418;D-234969;3.94;50
98427;D-234971;19.62;4
98437;D-234972;19.62;14
98448;D-234973;15.44;17
98478;D-205198;9.33;14
98488;D-233015;24.78;0
98500;D-233016;26.81;12
98525;D-219972;5.98;24
98526;D-220007;3.11;50
98535;D-220339;8.85;50
98545;D-220340;8.85;50
98555;D-220430;16.28;2
98567;D-233397;5.14;50
98580;D-234970;5.98;46
98588;D-234974;0.48;12
98598;D-234975;0.48;0
98608;D-234976;0.48;50
98618;D-234977;0.48;50
98629;D-234978;0.48;50
98639;D-234979;0.54;50
98650;D-214887;8.85;47
98658;D-219980;18.31;3
98669;D-219990;20.47;13
98680;D-229927;29.92;21
98687;D-229928;17.60;39
98712;D-220012;13.41;20
98721;D-220239;11.12;23
98731;D-211914;8.02;20
98742;D-219193;16.28;0
98753;D-219420;;0
98756;D-219981;;0
98766;D-219987;;0
98778;D-220241;6.58;25
98788;D-220379;10.77;50
98798;D-220434;8.26;18
98808;D-229708;;0
98819;D-229715;10.05;11
98831;D-233012;10.05;50
98837;D-233013;10.05;5
98842;D-233028;6.83;50
98885;D-234826;975.00;1
98900;D-234827;975.00;1
98915;D-234828;975.00;1
98941;D-234352;3.98;50
98949;D-234353;3.98;50
98957;D-234354;10.90;0
98963;D-234355;3.98;50
98971;D-234356;3.98;50
98979;D-234357;6.90;50
98987;D-234358;5.95;50
99349;D-232654;6.88;12
99353;D-232962;;0
99360;D-233152;;0
99376;D-232655;141.25;1
99394;D-235817;30.63;2
99403;D-235819;;0
99413;D-235820;30.63;6
99674;free01;;0
100099;D-236044;0.25;50
100106;D-236038;2.90;50
100114;D-236046;0.25;50
100122;D-236040;2.90;50
100130;D-236045;0.25;50
100138;D-236039;2.90;50
100146;D-236042;0.25;50
100153;D-236036;2.90;50
100161;D-236041;0.25;50
100169;D-236035;2.90;50
100233;D-233300;15.34;3
100240;D-236352;7.14;14
100249;D-236353;7.14;7
100256;D-236354;7.14;3
100263;D-236355;;0
100272;D-236356;;0
100279;D-236357;;0
100286;D-236358;7.14;2
100295;D-236359;7.14;1
100302;D-236360;7.14;0
100309;D-236361;7.14;3
100318;D-236362;7.14;1
100325;D-236363;7.14;3
100332;D-236366;7.14;3
100417;D-234866;;0
100421;D-235898;;0
100426;D-236397;;0
100605;D-234426;;0
100625;D-234425;;0
100635;D-234423;;0
100651;D-234422;;0
100675;D-236053;;0
100731;D-236069;;0
100743;D-236068;;0
100765;D-236065;;0
100773;D-236057;;0
100781;D-236058;;0
100789;D-236056;;0
100917;D-234703;;0
100929;D-234702;;0
100964;D-234698;;0
101026;D-235653;;0
101109;D-235787;;0
101133;D-235778;;0
101177;D-235792;;0
101236;D-234962;;0
101351;D-234947;;0
101386;D-234964;;0
101394;D-234965;;0
101402;D-234963;;0
101466;D-236326;;0
101482;D-236325;;0
101490;D-234869;;0
101535;D-235905;;0
101579;D-235914;;0
101625;D-235911;;0
101642;D-222671;;0
101650;D-235711;;0
101666;D-235710;;0
101674;D-235714;;0
101690;D-235713;;0
101708;D-235709;;0
101718;D-235707;;0
101744;D-235716;;0
101764;D-235719;;0
101786;D-235704;;0
101794;D-235723;;0
101804;D-235724;;0
101814;D-235722;;0
101832;D-236400;;0
101840;D-236398;;0
101848;D-236402;;0
101856;D-236403;;0
101864;D-236401;;0
101880;D-235725;;0
101927;D-233140;;0
101991;D-236333;;0
101999;D-236332;;0
102063;D-235983;;0
102111;D-235992;;0
102119;D-235990;;0
102143;D-235987;;0
102183;D-236185;;0
102199;D-236184;;0
102207;D-236194;;0
102223;D-236193;;0
102407;D-236418;;0
102423;D-236420;;0
102496;D-236082;;0
102502;D-236364;7.14;8
102511;D-236370;7.14;0
102520;D-236083;;0
102526;D-236084;;0
102532;D-236087;6.87;0
102538;D-236365;7.14;4
102545;D-236367;7.14;22
102554;D-236368;7.14;4
102561;D-236369;7.14;5
102568;D-236371;7.14;3
102575;D-236372;7.14;2
102582;D-236373;7.14;9
102591;D-236374;7.14;10
102598;D-236375;7.14;3
102771;D-235666;36.00;5
102779;D-235668;36.00;12
102787;D-235667;36.00;33
102795;D-235664;36.00;27
102803;D-235665;36.00;22
102918;D-235923;6.78;50
102926;D-235924;6.78;50
102934;D-235925;6.78;50
102942;D-235926;6.78;50
102950;D-235928;7.59;50
102958;D-235927;7.59;50
102966;D-235929;7.54;50
102974;D-235930;7.54;50
102982;D-235931;7.84;50
102990;D-235932;7.84;50
102998;D-235933;7.88;50
103006;D-235934;7.88;50
103014;D-235935;6.58;50
103022;D-235936;6.58;50
103030;D-235937;6.79;50
103038;D-235938;6.79;50
103046;D-235939;7.26;50
103054;D-235940;7.26;50
103062;D-235943;7.25;50
103070;D-235944;7.25;50
103078;D-235941;9.10;50
103086;D-235942;9.10;50
103094;D-235945;6.85;50
103102;D-235946;6.85;50
103110;PD5501-21;7.14;0
103116;PD5502-23;8.16;2
103134;PD5502-29;;0
103140;PD5506-21;10.20;40
103146;PD5503-23;10.20;0
103157;PD5503-29;10.20;12
103163;PD5503-21;10.20;2
103169;PD5504-23;12.92;4
103175;PD5508-23;14.96;1
103181;PD5504-29;12.92;5
103187;PD5508-29;14.96;0
103193;PD5505-23;16.32;8
103200;PD5509-23;17.00;5
103206;PD5505-29;16.32;3
103212;PD5509-29;17.00;0
103218;PD5510-23;20.40;0
103224;PD5510-29;;0
103230;PD5511-23;22.44;4
103236;PD5511-29;22.44;7
103247;PD5607-21;;0
103255;PD5406-21;17.00;2
103264;PD5408-23;21.13;1
103273;PD5409-21;20.40;5
103282;PD5525-21;;0
103287;PD5641-21;23.80;0
103312;PD5642-21;25.50;1
103320;PD5643-21;;0
103329;D-236497;20.40;7
103336;D-236498;20.40;9
103343;D-236520;13.60;9
103348;PD5530-21;6.12;0
103360;PD5534-21;27.20;5
103374;D-236499;6.12;16
103381;D-236500;7.14;5
103388;D-236501;8.16;5
103394;D-236502;10.20;0
103401;D-236503;12.92;5
103408;D-236504;16.32;1
103419;D-236506;10.20;6
103426;D-236505;8.16;8
103433;D-236513;;0
103442;D-236507;17.00;0
103449;D-236508;;0
103456;D-236509;27.20;6
103484;D-236521;17.00;11
103488;PD553221;20.40;17
103494;D-236529;14.30;4
103499;D-236517;9.52;11
103504;D-236518;14.30;2
103507;D-236519;;0
103510;D-236522;;0
103516;D-236523;10.21;8
103519;D-236524;9.75;5
103522;D-236525;10.21;14
103528;D-236526;;0
103531;D-236527;;0
103534;D-236528;13.00;0
103540;D-236530;;0
103543;D-236531;15.60;2
103546;D-236532;14.96;8
103552;PD5630-23;11.90;5
103559;PD5404-21;18.70;0
103568;D-230569;44.21;3
103578;D-230568;40.80;15
103588;PD5539-21;;0
103596;PD5561-21;;0
103602;PD5562-21;;0
103609;PD5603-29;;0
103647;PD5717-21;22.10;18
103655;PD5713-21;16.32;5
103663;PD5714-21;;0
103670;PD5719-21;27.20;5
103677;PD5718-21;25.50;2
103685;PD5715-21;22.10;10
103694;D-236396;2.60;50
103702;D-236395;4.95;50
103710;D-234893;2.60;50
103718;D-234892;4.95;50
103791;D-235829;17.38;0
103793;D-236436;15.63;12
103796;D-236437;19.94;10
103800;D-236440;15.63;20
103804;D-236442;19.88;16
103808;D-236443;19.94;6
103812;D-236447;17.81;0
103816;D-202794;34.17;50
103819;D-209343;;0
103822;D-228841;19.94;19
103826;D-230185;5.58;50
103828;D-233564;38.98;9
103830;D-233565;38.98;0
103832;D-233566;38.98;8
103834;D-233572;7.30;0
103836;D-233573;7.30;0
103838;D-233579;18.08;0
103840;D-233580;18.08;0
103842;D-236435;24.44;10
103846;D-233558;38.98;4
103849;D-233559;38.98;4
103851;D-233567;7.30;0
103853;D-233568;7.30;0
103855;D-233574;18.08;0
103857;D-233575;18.08;0
103859;D-236438;16.25;2
103863;D-232084;16.88;0
103868;D-232784;29.99;15
103871;D-236434;16.88;16
103874;D-236441;16.88;14
103877;D-236445;35.50;3
103881;D-236479;16.88;12
103885;D-236480;16.88;13
103888;D-194240;1.86;50
103889;D-232770;2.46;50
103891;D-232771;2.20;43
103895;D-232772;2.54;50
103898;D-194196;9.09;50
103901;D-209340;;0
103904;D-231287;15.50;9
103908;D-231326;5.58;4
103911;D-236439;16.25;16
103915;D-236444;32.69;2
103919;D-236446;16.13;15
103922;D-233560;38.98;3
103924;D-233561;38.98;4
103926;D-233562;38.98;3
103928;D-233563;38.98;8
103930;D-233569;7.30;0
103932;D-233570;7.30;0
103934;D-233571;7.30;0
103936;D-233576;18.08;0
103938;D-233577;18.08;0
103940;D-233578;18.08;0
103942;D-209341;;0
103945;D-209342;;0
103948;D-220951;;0
103951;D-225498;20.25;8
103956;D-194988;8.59;47
103963;D-231052;7.58;12
103967;D-231778;5.58;3
104483;D-232978;3.42;45
104652;D-214640;2.21;41
104654;D-214644;56.30;31
104656;D-237772;9.89;10
104660;D-237773;9.89;16
104664;D-237774;9.89;7
104668;D-237775;9.89;13
104672;D-237776;6.04;13
104675;D-237777;;0
104678;D-237778;6.04;45
104681;D-237770;4.10;14
104683;D-237879;9.88;50
104688;D-237880;9.88;40
104693;D-237881;9.88;30
104698;D-237882;9.88;10
104703;D-211505;34.55;18
104710;D-222700;20.10;19
104718;D-224037;30.34;4
104727;D-237769;35.75;31
104736;D-237771;11.50;50
104745;D-237878;33.85;7
104754;D-201294;6.70;32
104756;D-224022;8.93;50
104758;D-224024;8.93;50
104760;D-237830;9.58;33
104762;D12-201343;9.58;24
104764;D-237779;19.37;1
104772;D-237780;19.37;12
104780;D-237781;19.37;3
104788;D-237782;19.37;6
104796;D-237783;21.13;11
104804;D-237784;21.13;8
104812;D-237785;21.13;10
104820;D-237786;26.40;11
104827;D-237787;26.40;12
104834;D-237788;26.40;4
104841;D-237789;26.40;10
104848;D-237790;28.17;8
104855;D-237791;28.17;3
104862;D-237792;28.17;0
104869;D-237793;28.17;12
104876;D-237794;28.17;6
104883;D-237795;28.17;15
104890;D-237796;28.17;10
104897;D-237797;28.17;10
104904;D-237798;26.40;7
104914;D-237799;26.40;8
104924;D-237800;26.40;0
104969;D-234761;15.75;0
104977;D-235604;25.80;50
104987;D-234760;21.85;0
104994;D-235605;24.95;0
105003;D-235606;24.95;23
105012;D-236663;24.95;11
105021;D-236664;34.80;0
105154;D-236162;6.36;50
105158;D-236163;6.36;50
105162;D-236164;6.36;23
105166;D-236999;12.08;50
105171;D-237000;12.08;48
105176;D-237001;12.08;50
105225;D-238114;;0
105375;D-220194;;0
105379;D-220192;;0
105382;D-221057;;0
105389;D-222114;;0
105392;D-228127;;0
105397;D-226768;;0
105400;D-229945;;0
105403;D-229942;;0
105406;D-229944;;0
105409;D-229943;;0
105412;D-221054;;0
105416;D-221056;;0
105421;D-221055;;0
105426;D-228128;;0
105429;D-234364;7.90;0
105569;D-234716;25.13;1
105572;D-215523;15.60;2
105578;D-234718;15.47;16
105584;D-215384;12.86;2
105589;D-210440;61.82;1
105601;D-205454;6.24;3
105603;D-238165;;0
105606;D-238163;58.01;18
105609;D-238164;;0
105612;D-205453;6.24;3
105614;D-218222;64.34;16
105617;D-210441;81.90;5
105621;D-221123;101.40;5
105625;D-205449;111.14;8
105629;D-215521;111.14;5
105633;D-234712;5.80;7
105638;D-234713;5.80;5
105643;D-231044;42.90;2
105648;D-215380;15.60;1
105653;D-234717;15.47;3
105659;D-236865;36.75;2
105665;D-215381;15.60;4
105670;D-234715;15.47;2
105675;D-234714;15.47;2
105680;D-215383;15.60;2
105685;D-215385;15.60;2
105691;D-238315;;0
105695;D-238380;;0
105700;D-238370;;0
105705;D-238372;;0
105710;D-230975;;0
105715;D-238378;;0
105720;D-238377;;0
105725;D-238382;;0
105730;D-238375;;0
105735;D-231412;;0
105741;D-238371;;0
105746;D-238379;;0
105756;D-238383;;0
105761;D-235860;;0
105767;D-231413;;0
105774;D-238376;;0
105779;D-231414;;0
105785;D-231857;;0
105792;D-238374;;0
105797;D-232959;;0
105805;D-238384;;0
105810;D-238381;;0
105815;D-238373;;0
105820;D-233595;;0
105828;D-235736;;0
105836;D-233596;;0
105844;D-232739;;0
105852;D-232078;;0
105858;D-231138;;0
105867;D-237678;;0
105872;D-232648;;0
105880;D-236159;;0
105888;D-234937;;0
105898;D-236962;;0
105941;D-238075;;0
105947;D-233517;;0
105955;D-233475;;0
105961;D-233476;;0
105967;D-233477;;0
105972;D-233529;;0
105974;D-233493;;0
105984;D-233494;;0
105992;D-238158;;0
105996;D-238159;;0
106000;D-233450;;0
106005;D-233483;;0
106009;D-233484;;0
106013;D-233491;;0
106030;D-233492;;0
106051;D-233500;;0
106074;D-233507;;0
106086;D-238076;;0
106092;D-238425;;0
106097;D-238426;;0
106102;D-238427;;0
106107;D-238428;;0
106112;D-238429;;0
106117;D-238430;;0
106130;D-233489;;0
106171;D-233442;;0
106179;D-233445;;0
106187;D-233446;;0
106199;D-233447;29.75;0
106207;D-233448;;0
106216;D-233449;;0
106224;D-233451;;0
106235;D-233452;;0
106247;D-233453;;0
106254;D-233454;;0
106263;D-233455;;0
106270;D-233456;;0
106277;D-233457;;0
106286;D-233459;;0
106296;D-233460;;0
106311;D-233462;;0
106318;D-233463;;0
106324;D-233464;;0
106331;D-233467;17.53;7
106335;D-233468;;0
106346;D-233469;;0
106356;D-233472;;0
106360;D-233474;;0
106367;D-233478;;0
106372;D-233479;;0
106378;D-233480;;0
106382;D-233481;;0
106386;D-233482;;0
106393;D-234935;;0
106399;D-234936;;0
106408;D-236048;;0
106415;D-236049;;0
106422;D-236487;;0
106429;D-236488;;0
106435;D-238115;;0
106442;D-238116;;0
106448;D-233527;;0
106450;D-233525;;0
106455;D-233490;;0
106459;D-233514;;0
106465;D-233515;;0
106470;D-233520;;0
106473;D-233485;;0
106481;D-233486;;0
106489;D-235520;57.06;0
106499;D-235521;;0
106551;D-238665;26.25;3
106557;D-238659;24.15;1
106565;D-238668;24.50;0
106573;D-238667;24.50;0
106581;D-238670;32.81;1
106590;D-238669;;0
106599;D-238650;24.50;1
106606;D-238658;26.25;2
106614;D-238657;26.25;1
106622;D-238663;26.25;1
106630;D-238638;13.13;0
106636;D-237724;;0
106642;D-238648;10.94;2
106649;D-238620;;0
106653;D-238661;24.15;1
106661;D-238660;24.15;2
106669;D-238671;32.81;1
106678;D-238652;24.50;1
106685;D-238651;24.50;1
106692;D-238656;26.25;2
106700;D-238664;26.25;0
106708;D-238662;26.25;2
106716;D-238639;13.13;2
106722;D-238640;13.13;1
106729;D-238633;;0
106735;D-238615;5.25;0
106737;D-238617;4.90;4
106739;D-238622;3.50;8
106742;D-238636;;0
106750;D-238629;7.00;0
106754;D-238647;7.88;0
106761;D-238631;6.13;2
106766;D-238630;8.19;2
106771;D-238642;7.00;1
106776;D-238643;7.00;1
106782;D-238646;7.88;3
106789;D-238644;12.25;5
106795;D-238645;12.25;3
106801;D-238637;11.16;3
106808;D-238635;11.81;0
106815;D-238612;8.75;5
106820;D-238614;9.63;0
106824;D-238625;3.85;2
106829;D-238624;3.85;4
106833;D-238627;3.85;3
106837;D-238626;3.85;0
106841;D-238634;7.88;1
106848;D-238628;2.45;27
106852;D-238613;;0
106857;D-238618;4.90;1
106859;D-238611;8.75;6
106864;D-238621;2.63;0
106869;D-238616;5.25;3
107014;D-238766;4.19;47
107022;D-238764;5.14;1
107030;D-238762;5.39;0
107038;D-238765;4.19;50
107046;D-238761;5.39;34
107054;D-238759;5.63;25
107061;D-238760;5.63;2
107068;D-238758;6.58;23
107076;D-238757;6.58;22
107134;D-237577;19.59;0
107147;D-236981;2.72;15
107157;D-238744;3.44;42
107165;D-238742;4.06;36
107174;D-238743;3.82;50
107182;D-238740;4.06;50
107191;D-207062;12.07;18
107202;D-218742;2.59;21
107209;D-218740;2.34;0
107216;D-218748;5.54;23
107222;D-237390;2.10;0
107231;D-236980;18.23;6
107242;D-238754;13.80;50
107252;D-238751;12.32;50
107261;D-238756;4.31;0
107270;D-238755;7.64;1
107280;D-238753;12.32;0
107290;D-238752;12.32;50
107300;D-236979;20.82;12
107313;D-238749;4.06;0
107321;D-238741;3.82;50
107330;D-218744;2.10;50
107337;D-232597;6.41;50
107343;D-237391;20.82;7
107357;D-214871;3.82;50
107365;D-214854;6.41;0
107375;D-238750;4.06;0
